Order Date,Quantity,Sales,Discount,Profit
2017-11-03 0:00,81,281.98470588235296,0.27647058823529413,401.01833529411766
2017-11-04 0:00,57,154.17242857142858,0.35714285714285715,333.8283
2017-11-05 0:00,28,129.1737777777778,0.2222222222222222,146.7396888888889
2017-11-06 0:00,21,394.7988571428572,0.21428571428571427,49.39431428571429
2017-11-07 0:00,36,230.5468888888889,0.3333333333333333,426.4380444444444
2017-11-08 0:00,21,132.746,0.36,100.9944
2017-11-09 0:00,45,141.86422222222222,0.2222222222222222,112.25298888888888
2017-11-10 0:00,35,218.60727272727271,0.34545454545454546,29.896072727272728
2017-11-11 0:00,38,100.133,0.38,174.87023
2017-11-12 0:00,21,176.8255,0.375,202.782575
2017-11-13 0:00,12,921.8844,0.17333333333333334,51.339800000000004
2017-11-14 0:00,23,185.9658,0.3,278.17452
2017-11-15 0:00,32,254.6775,0.5375,273.701125
2017-11-16 0:00,30,140.95999999999998,0.24,227.88966
2017-11-17 0:00,31,199.04182857142857,0.2742857142857143,697.1572571428571
2017-11-18 0:00,81,136.88715789473684,0.26842105263157895,346.2587052631579
2017-11-19 0:00,34,299.9240909090909,0.3181818181818182,45.58954545454546
2017-11-20 0:00,24,110.10775,0.125,-3.491925
2017-11-21 0:00,11,91.66333333333334,0.21666666666666667,86.9749
2017-11-22 0:00,12,165.81,0.22000000000000003,147.36700000000002
2017-11-23 0:00,38,107.55063636363637,0.34545454545454546,122.47317272727273
2017-11-24 0:00,47,248.13163636363635,0.29090909090909095,289.42683636363637
2017-11-25 0:00,54,259.45126666666664,0.33666666666666667,179.90544
2017-11-26 0:00,22,215.46428571428572,0.028571428571428574,105.01857142857143
2017-11-27 0:00,9,35.25333333333333,0.19999999999999998,32.9814
2017-11-28 0:00,66,438.8714285714286,0.3,176.34594285714283
2017-11-29 0:00,20,191.6396,0.24,165.9224
2017-11-30 0:00,36,616.4897142857143,0.32857142857142857,-1.86887142857143
2017-12-01 0:00,93,180.4222608695652,0.27391304347826084,164.27121739130436
2017-12-02 0:00,65,322.4526153846154,0.33076923076923076,93.19587692307694
2017-12-03 0:00,26,149.286,0.32,134.69286
2017-12-04 0:00,30,181.5215,0.125,62.113087500000006
2017-12-05 0:00,23,133.96,0.042857142857142864,282.61400000000003
2017-12-06 0:00,13,152.53400000000002,0.62,47.412800000000004
2017-12-07 0:00,37,176.1275,0.325,572.3186000000001
2017-12-08 0:00,88,255.83023809523806,0.4166666666666667,156.5318619047619
2017-12-09 0:00,47,283.4902727272727,0.2772727272727273,149.70587272727272
2017-12-10 0:00,36,298.7030909090909,0.33636363636363636,142.97987272727272
2017-12-11 0:00,12,266.35150000000004,0.375,-73.5699
2017-12-12 0:00,44,135.3925,0.4583333333333333,301.83175
2017-12-13 0:00,55,254.99185714285713,0.39285714285714285,290.8499428571428
2017-12-14 0:00,40,195.61784615384616,0.2846153846153846,66.22755384615385
2017-12-15 0:00,51,140.6,0.2857142857142857,363.4289357142857
2017-12-16 0:00,53,131.76585714285713,0.34285714285714286,320.9026
2017-12-17 0:00,30,342.14,0.2625,485.8844
2017-12-18 0:00,17,345.17025,0.0625,39.600625
2017-12-19 0:00,40,197.838,0.2833333333333333,591.5347666666667
2017-12-20 0:00,57,172.53444444444443,0.4166666666666667,259.96827777777776
2017-12-21 0:00,46,120.91705882352942,0.35294117647058826,203.00028235294118
2017-12-22 0:00,35,475.83059999999995,0.19,431.02824
2017-12-23 0:00,45,107.3576,0.39333333333333337,97.35426000000001
2017-12-24 0:00,36,181.63783333333333,0.2916666666666667,95.54843333333334
2017-12-25 0:00,16,146.98233333333334,0.15,12.754283333333333
2017-12-26 0:00,54,187.5825,0.50625,422.96362500000004
2017-12-27 0:00,36,124.6288888888889,0.3333333333333333,189.34644444444444
2017-12-28 0:00,37,135.84513846153848,0.4015384615384615,174.69876923076922
2017-12-29 0:00,67,194.139875,0.27499999999999997,121.0266625
2017-12-30 0:00,11,207.042,0.13333333333333333,307.3082
2017-12-31 0:00,32,136.12833333333333,0.5,299.3575
2018-01-02 0:00,14,138.22,0.1,773.095
2018-01-03 0:00,21,71.50666666666667,0.5,232.70416666666668
2018-01-04 0:00,17,12.715,0.15000000000000002,80.811
2018-01-05 0:00,15,54.681666666666665,0.45,66.428
2018-01-07 0:00,3,467.43,0.0,1305.69
2018-01-08 0:00,9,290.66,0.6,1035.326
2018-01-09 0:00,14,72.14,0.6,102.18866666666666
2018-01-10 0:00,10,187.76999999999998,0.3666666666666667,402.58
2018-01-11 0:00,27,151.17,0.35,469.52375
2018-01-12 0:00,17,114.33,0.56,273.3746
2018-01-13 0:00,25,87.86333333333334,0.5166666666666667,111.19016666666666
2018-01-14 0:00,2,195.93,0.3,172.342
2018-01-16 0:00,16,87.83,0.3333333333333333,208.22166666666666
2018-01-17 0:00,4,104.72999999999999,0.3,167.28799999999998
2018-01-18 0:00,20,132.775,0.55,80.214375
2018-01-19 0:00,23,95.47888888888889,0.4,146.95822222222222
2018-01-20 0:00,13,143.67,0.43333333333333335,182.86800000000002
2018-01-21 0:00,4,43.65,0.0,154.36
2018-01-22 0:00,4,104.445,0.3,137.2825
2018-01-23 0:00,10,256.33500000000004,0.65,314.539
2018-01-24 0:00,5,147.405,0.4,183.323
2018-01-25 0:00,9,90.82000000000001,0.5,103.15333333333335
2018-01-26 0:00,9,105.39,0.6,161.06099999999998
2018-01-27 0:00,30,185.43428571428575,0.5857142857142856,238.622
2018-01-28 0:00,13,550.98,0.6,1999.356
2018-01-29 0:00,8,100.185,0.39999999999999997,161.327
2018-01-30 0:00,13,30.166666666666668,0.5666666666666668,63.018
2018-01-31 0:00,3,17.78,0.5,22.05
2018-02-01 0:00,4,72.03999999999999,0.6499999999999999,40.3205
2018-02-02 0:00,9,154.46249999999998,0.22499999999999998,344.957
2018-02-03 0:00,10,45.0125,0.75,-41.34825
2018-02-04 0:00,12,267.47,0.55,843.0649999999999
2018-02-06 0:00,29,241.26142857142855,0.37142857142857144,523.2415714285714
2018-02-07 0:00,14,91.71,0.13333333333333333,229.956
2018-02-08 0:00,4,116.25,0.6,179.21
2018-02-09 0:00,7,50.98,0.55,63.72
2018-02-10 0:00,11,55.324999999999996,0.35,96.007
2018-02-13 0:00,28,190.67428571428573,0.2857142857142857,263.5434285714286
2018-02-14 0:00,9,147.21,0.43333333333333335,266.5493333333333
2018-02-15 0:00,6,163.85999999999999,0.3,145.44733333333332
2018-02-16 0:00,2,63.87,0.3,63.368
2018-02-17 0:00,1,146.76,0.1,124.524
2018-02-18 0:00,13,203.616,0.5599999999999999,143.21599999999998
2018-02-19 0:00,4,43.95,0.6,50.27
2018-02-20 0:00,29,47.410000000000004,0.5833333333333334,44.782666666666664
2018-02-21 0:00,2,62.07,0.4,58.514
2018-02-22 0:00,21,87.024,0.36,229.08679999999998
2018-02-23 0:00,5,457.14,0.6,559.22
2018-02-24 0:00,2,47.34,0.2,73.134
2018-02-25 0:00,6,429.46500000000003,0.15,1202.86
2018-02-27 0:00,17,270.8925,0.575,780.2740000000001
2018-02-28 0:00,3,50.16,0.2,116.534
2018-03-01 0:00,21,129.51000000000002,0.45999999999999996,340.93320000000006
2018-03-02 0:00,21,204.7925,0.15,496.07574999999997
2018-03-03 0:00,5,50.31,0.2,174.15
2018-03-05 0:00,29,205.302,0.38,409.4887
2018-03-06 0:00,14,173.035,0.15,903.7805
2018-03-07 0:00,14,148.61,0.3333333333333333,457.30933333333337
2018-03-08 0:00,27,95.80333333333333,0.31666666666666665,251.64433333333332
2018-03-09 0:00,15,114.9925,0.325,332.135
2018-03-10 0:00,3,291.735,0.2,277.3615
2018-03-11 0:00,4,95.46,0.3,219.978
2018-03-12 0:00,16,57.126666666666665,0.35000000000000003,49.7245
2018-03-13 0:00,8,66.06333333333333,0.4666666666666666,77.85466666666666
2018-03-14 0:00,10,247.185,0.4,823.4875
2018-03-15 0:00,6,186.24,0.5,183.20000000000002
2018-03-16 0:00,27,162.49285714285716,0.2571428571428571,458.10671428571425
2018-03-17 0:00,2,50.31,0.6,30.598
2018-03-19 0:00,10,161.995,0.45,49.90375
2018-03-20 0:00,15,250.1325,0.6,254.12300000000002
2018-03-21 0:00,15,103.24,0.3333333333333333,331.5163333333333
2018-03-22 0:00,16,157.15,0.5666666666666668,296.72
2018-03-23 0:00,8,207.15,0.55,103.1955
2018-03-24 0:00,10,85.96666666666665,0.13333333333333333,171.16466666666668
2018-03-26 0:00,8,424.21,0.7,778.044
2018-03-27 0:00,13,169.17666666666665,0.2333333333333333,339.88533333333334
2018-03-28 0:00,7,293.955,0.2,1251.743
2018-03-29 0:00,20,227.54,0.2857142857142857,439.25014285714286
2018-03-30 0:00,4,130.98,0.2,399.736
2018-03-31 0:00,8,55.125,0.75,45.4935
2018-04-02 0:00,4,168.84,0.5,291.53
2018-04-03 0:00,7,133.06666666666666,0.43333333333333335,368.3006666666666
2018-04-04 0:00,2,54.2,0.8,15.1
2018-04-05 0:00,13,173.29999999999998,0.475,220.897
2018-04-06 0:00,19,118.45,0.55,200.53450000000004
2018-04-09 0:00,18,80.58,0.2857142857142857,149.77085714285712
2018-04-10 0:00,14,162.19000000000003,0.39999999999999997,268.0076666666667
2018-04-11 0:00,19,95.2,0.26666666666666666,169.35083333333333
2018-04-12 0:00,8,122.92333333333333,0.5,89.36566666666666
2018-04-13 0:00,9,346.1725,0.25,600.1519999999999
2018-04-14 0:00,17,298.5375,0.47500000000000003,896.5919999999999
2018-04-16 0:00,36,211.08124999999998,0.33749999999999997,601.3480000000001
2018-04-17 0:00,4,299.07,0.1,1042.512
2018-04-18 0:00,17,138.77,0.44999999999999996,252.90225
2018-04-19 0:00,18,215.87285714285716,0.42857142857142855,394.6414285714286
2018-04-20 0:00,13,258.515,0.3,420.171
2018-04-21 0:00,9,65.84666666666666,0.3333333333333333,96.18233333333335
2018-04-22 0:00,6,113.46,0.8,97.463
2018-04-23 0:00,3,61.14,0.5,68.16
2018-04-24 0:00,23,144.616,0.22000000000000003,220.8906
2018-04-25 0:00,34,218.1542857142857,0.38571428571428573,406.1001428571429
2018-04-26 0:00,18,106.72714285714287,0.41428571428571426,77.62171428571428
2018-04-27 0:00,4,444.97,0.44999999999999996,488.5165
2018-04-28 0:00,6,71.38,0.7,85.546
2018-04-30 0:00,16,227.22,0.10000000000000002,728.654
2018-05-01 0:00,13,55.36,0.2,100.51599999999999
2018-05-02 0:00,4,192.03,0.16666666666666666,140.48566666666667
2018-05-03 0:00,25,133.1,0.2,581.70475
2018-05-04 0:00,11,45.53333333333333,0.5,-34.61633333333333
2018-05-05 0:00,5,303.68,0.0,1370.632
2018-05-07 0:00,24,196.21142857142857,0.41428571428571426,345.9827142857143
2018-05-08 0:00,32,169.60375,0.4375,334.468875
2018-05-09 0:00,24,190.13,0.4166666666666667,274.452
2018-05-10 0:00,14,186.7825,0.475,252.57100000000003
2018-05-11 0:00,18,116.69800000000001,0.38,172.2108
2018-05-12 0:00,11,82.5725,0.325,117.17
2018-05-14 0:00,25,91.53285714285714,0.2571428571428572,198.62857142857143
2018-05-15 0:00,22,201.295,0.4875,215.149625
2018-05-16 0:00,20,211.8975,0.39999999999999997,778.1914999999999
2018-05-17 0:00,14,152.845,0.65,160.44575
2018-05-18 0:00,9,255.555,0.475,247.9995
2018-05-20 0:00,4,50.98,0.6,41.628
2018-05-21 0:00,15,148.836,0.36,293.1094
2018-05-22 0:00,9,218.145,0.625,218.5375
2018-05-23 0:00,30,130.745,0.4625,160.043625
2018-05-24 0:00,12,163.60999999999999,0.43333333333333335,149.5918333333333
2018-05-25 0:00,18,238.05666666666664,0.4666666666666666,133.13733333333332
2018-05-26 0:00,17,72.28,0.38,147.5872
2018-05-28 0:00,16,294.396,0.42000000000000004,494.81839999999994
2018-05-29 0:00,11,94.14333333333332,0.09999999999999999,213.7006666666667
2018-05-30 0:00,2,28.53,0.5,28.08
2018-05-31 0:00,41,244.69444444444446,0.3111111111111111,683.6854444444444
2018-06-01 0:00,39,178.81076923076924,0.4076923076923077,372.42846153846153
2018-06-02 0:00,16,68.938,0.5599999999999999,67.67760000000001
2018-06-03 0:00,4,16.02,0.6,21.932
2018-06-04 0:00,12,202.3083333333333,0.4666666666666666,130.99883333333335
2018-06-05 0:00,14,117.1775,0.325,219.1045
2018-06-06 0:00,44,98.598,0.35,224.08339999999998
2018-06-07 0:00,17,108.21999999999998,0.25,207.73316666666668
2018-06-08 0:00,38,103.94285714285715,0.4571428571428572,191.786
2018-06-09 0:00,16,166.7,0.42000000000000004,181.0926
2018-06-10 0:00,8,493.995,0.5,491.033
2018-06-11 0:00,31,133.884,0.27999999999999997,246.2044
2018-06-12 0:00,28,192.05888888888887,0.4111111111111111,211.88333333333333
2018-06-13 0:00,18,46.965999999999994,0.32,77.7574
2018-06-14 0:00,22,141.754,0.4,400.724
2018-06-15 0:00,17,152.16428571428574,0.4857142857142857,196.00742857142856
2018-06-16 0:00,21,183.2425,0.275,746.8285000000001
2018-06-18 0:00,39,177.5490909090909,0.36363636363636365,442.48663636363636
2018-06-19 0:00,27,119.75,0.4875,341.90975
2018-06-20 0:00,42,112.33692307692309,0.3692307692307692,166.58276923076923
2018-06-21 0:00,25,138.32571428571427,0.21428571428571427,458.83585714285715
2018-06-22 0:00,27,202.3557142857143,0.4428571428571429,329.24442857142856
2018-06-23 0:00,8,200.725,0.2,744.7144999999999
2018-06-25 0:00,53,117.03500000000001,0.41,389.3989
2018-06-26 0:00,15,107.776,0.7,73.9336
2018-06-27 0:00,18,148.72714285714287,0.39999999999999997,167.13057142857141
2018-06-28 0:00,14,293.8175,0.4,494.29549999999995
2018-06-29 0:00,46,105.78071428571427,0.37857142857142856,103.32742857142857
2018-06-30 0:00,14,196.9825,0.25,381.736
2018-07-01 0:00,7,336.80999999999995,0.4,417.091
2018-07-02 0:00,22,123.306,0.52,126.0824
2018-07-03 0:00,23,88.04400000000001,0.54,102.0568
2018-07-04 0:00,3,109.98,0.5,124.72
2018-07-05 0:00,9,37.16,0.375,59.0525
2018-07-06 0:00,40,86.61999999999999,0.5181818181818182,112.32400000000001
2018-07-07 0:00,9,56.895,0.45,33.759
2018-07-09 0:00,12,95.27285714285713,0.42857142857142855,66.99342857142857
2018-07-10 0:00,9,150.53333333333333,0.5333333333333333,210.57566666666665
2018-07-11 0:00,40,114.47125,0.5,176.9295
2018-07-12 0:00,19,118.1,0.44000000000000006,259.6812
2018-07-13 0:00,15,150.52,0.2,922.2605
2018-07-14 0:00,16,193.244,0.45999999999999996,212.9984
2018-07-16 0:00,17,162.495,0.5499999999999999,192.75366666666665
2018-07-17 0:00,11,116.03,0.475,75.057
2018-07-18 0:00,9,114.3725,0.2,191.133
2018-07-19 0:00,7,111.18,0.2,598.328
2018-07-20 0:00,9,157.288,0.44000000000000006,22.6278
2018-07-21 0:00,2,100.83,0.2,81.72399999999999
2018-07-23 0:00,4,217.04,0.35,135.574
2018-07-24 0:00,11,56.1725,0.275,62.52725
2018-07-25 0:00,13,178.8,0.475,190.3545
2018-07-26 0:00,24,87.71000000000001,0.3285714285714286,227.2644285714286
2018-07-27 0:00,12,130.0175,0.4,223.28375
2018-07-28 0:00,1,414.03,0.1,346.147
2018-07-30 0:00,28,93.17125,0.45,148.772625
2018-07-31 0:00,19,111.614,0.5599999999999999,101.78620000000001
2018-08-01 0:00,16,95.73,0.5666666666666668,138.303
2018-08-02 0:00,55,112.78333333333332,0.3833333333333333,226.04483333333334
2018-08-03 0:00,45,98.738,0.45,132.78969999999998
2018-08-04 0:00,1,166.95,0.4,94.38
2018-08-05 0:00,8,241.62,0.0,704.735
2018-08-06 0:00,20,81.33,0.35,109.41569999999999
2018-08-07 0:00,27,186.644,0.42000000000000004,346.53959999999995
2018-08-08 0:00,12,168.628,0.34,-7.411400000000003
2018-08-09 0:00,38,111.00666666666667,0.3666666666666667,162.61988888888888
2018-08-10 0:00,17,241.47200000000004,0.33999999999999997,536.5764
2018-08-11 0:00,11,246.13500000000002,0.4,254.92525
2018-08-13 0:00,11,174.9425,0.4,244.52450000000002
2018-08-14 0:00,9,112.88399999999999,0.36,54.028800000000004
2018-08-15 0:00,19,170.99,0.36,312.4212
2018-08-16 0:00,16,107.00999999999999,0.42857142857142855,104.46857142857142
2018-08-17 0:00,38,171.935,0.41,291.9809
2018-08-18 0:00,7,124.64,0.3,170.67366666666666
2018-08-20 0:00,15,304.6425,0.275,838.9297499999999
2018-08-21 0:00,17,254.30666666666664,0.5166666666666667,219.03216666666665
2018-08-22 0:00,29,121.44888888888889,0.26666666666666666,323.5723333333333
2018-08-23 0:00,35,162.54333333333335,0.47777777777777775,286.7916666666667
2018-08-24 0:00,34,159.3775,0.425,319.57366666666667
2018-08-25 0:00,7,14.535,0.55,15.004999999999999
2018-08-26 0:00,3,28.38,0.3,53.273
2018-08-27 0:00,25,84.51714285714286,0.2857142857142857,248.65914285714285
2018-08-28 0:00,30,218.54000000000002,0.41,461.03579999999994
2018-08-29 0:00,22,225.89142857142858,0.31428571428571433,280.24642857142857
2018-08-30 0:00,5,859.77,0.6,1716.36
2018-08-31 0:00,29,120.92777777777776,0.43333333333333335,202.08166666666665
2018-09-01 0:00,18,124.38166666666666,0.35000000000000003,201.63383333333334
2018-09-02 0:00,2,125.34,0.3,131.006
2018-09-03 0:00,24,212.09714285714287,0.2571428571428572,486.99114285714285
2018-09-04 0:00,20,234.98999999999998,0.5142857142857143,131.49571428571429
2018-09-05 0:00,26,176.19666666666666,0.48888888888888893,127.71188888888891
2018-09-06 0:00,55,126.29461538461538,0.4230769230769231,198.36792307692306
2018-09-07 0:00,31,157.815,0.35,231.51260000000002
2018-09-08 0:00,9,74.985,0.05,56.16
2018-09-09 0:00,12,370.6066666666666,0.4000000000000001,677.683
2018-09-10 0:00,32,282.764,0.49000000000000005,280.8223
2018-09-11 0:00,24,64.7175,0.4,71.07312499999999
2018-09-12 0:00,25,81.5,0.6,61.16842857142857
2018-09-13 0:00,29,97.09666666666668,0.48333333333333334,226.4383333333333
2018-09-14 0:00,28,154.476,0.27999999999999997,413.58500000000004
2018-09-15 0:00,38,153.61499999999998,0.37,283.5775
2018-09-16 0:00,2,148.65,0.1,213.83
2018-09-17 0:00,6,70.15666666666667,0.5333333333333333,40.99766666666667
2018-09-18 0:00,30,129.6142857142857,0.2285714285714286,550.1908571428571
2018-09-19 0:00,36,42.303333333333335,0.35000000000000003,305.9628333333333
2018-09-20 0:00,22,277.09,0.3375,680.923375
2018-09-21 0:00,35,149.24636363636364,0.3090909090909091,338.1380909090909
2018-09-22 0:00,13,74.7125,0.525,96.5765
2018-09-24 0:00,29,131.10142857142858,0.4857142857142857,302.48999999999995
2018-09-25 0:00,39,107.82,0.42500000000000004,181.20333333333335
2018-09-26 0:00,30,129.24555555555557,0.37777777777777777,158.12377777777778
2018-09-27 0:00,12,195.1575,0.625,163.856
2018-09-28 0:00,39,201.47083333333333,0.27499999999999997,546.8669166666667
2018-09-29 0:00,1,168.81,0.2,115.588
2018-10-01 0:00,29,171.6157142857143,0.5428571428571428,372.8598571428571
2018-10-02 0:00,23,168.69166666666666,0.55,228.33866666666665
2018-10-03 0:00,24,125.07857142857142,0.2571428571428572,405.28957142857143
2018-10-04 0:00,21,260.71999999999997,0.3333333333333333,485.7543333333333
2018-10-05 0:00,16,204.68571428571428,0.4142857142857143,159.93485714285717
2018-10-06 0:00,5,133.42,0.1,394.812
2018-10-08 0:00,25,126.64166666666665,0.4000000000000001,173.22633333333332
2018-10-09 0:00,12,189.778,0.4,248.95940000000002
2018-10-10 0:00,18,109.3475,0.30000000000000004,232.5905
2018-10-11 0:00,24,145.26749999999998,0.225,435.16625
2018-10-12 0:00,19,223.87,0.475,167.83362499999998
2018-10-13 0:00,12,287.23,0.5333333333333333,508.7373333333333
2018-10-15 0:00,42,224.17666666666665,0.5,425.92855555555553
2018-10-16 0:00,7,173.005,0.15,309.0285
2018-10-17 0:00,24,181.90625,0.4,393.85812500000003
2018-10-18 0:00,7,81.73,0.275,52.51775
2018-10-19 0:00,25,171.44571428571427,0.38571428571428573,405.29128571428566
2018-10-20 0:00,20,201.53,0.38,358.46619999999996
2018-10-22 0:00,26,167.11714285714285,0.4428571428571429,230.65571428571428
2018-10-23 0:00,33,159.6314285714286,0.31428571428571433,376.492
2018-10-24 0:00,32,69.64166666666667,0.2833333333333333,223.87866666666665
2018-10-25 0:00,36,219.61555555555555,0.5,412.4956666666667
2018-10-26 0:00,6,163.92999999999998,0.26666666666666666,203.32566666666665
2018-10-27 0:00,12,104.78,0.55,359.35249999999996
2018-10-28 0:00,13,59.19333333333333,0.5,-31.897999999999996
2018-10-29 0:00,20,128.606,0.6,113.48899999999999
2018-10-30 0:00,10,162.225,0.35,223.687
2018-10-31 0:00,15,187.85,0.5,153.86916666666664
2018-11-01 0:00,25,122.428,0.4,174.5546
2018-11-02 0:00,75,193.45333333333335,0.36666666666666664,560.8831333333333
2018-11-03 0:00,20,127.548,0.54,223.3104
2018-11-04 0:00,10,80.12,0.25,200.993
2018-11-05 0:00,41,109.87916666666666,0.4166666666666667,228.60625000000002
2018-11-06 0:00,9,137.58,0.25,489.37
2018-11-07 0:00,37,128.07454545454544,0.3727272727272728,224.93609090909092
2018-11-08 0:00,63,177.5411111111111,0.37222222222222223,419.5608888888889
2018-11-09 0:00,27,100.99444444444445,0.5,135.12855555555555
2018-11-10 0:00,16,146.88799999999998,0.22000000000000003,518.6092000000001
2018-11-11 0:00,1,25.29,0.8,4.828
2018-11-12 0:00,44,165.90454545454546,0.33636363636363636,430.38327272727275
2018-11-13 0:00,94,145.62346153846153,0.4423076923076923,194.27496153846155
2018-11-14 0:00,32,138.77272727272728,0.45454545454545453,179.67763636363637
2018-11-15 0:00,29,99.57000000000001,0.21428571428571427,194.62785714285715
2018-11-16 0:00,59,213.45,0.41875,299.37931249999997
2018-11-17 0:00,33,110.22999999999999,0.5222222222222223,146.09577777777778
2018-11-18 0:00,3,49.5,0.0,133.42
2018-11-19 0:00,30,45.22,0.41250000000000003,80.97000000000001
2018-11-20 0:00,47,100.87833333333333,0.44166666666666665,153.17608333333334
2018-11-21 0:00,41,120.35666666666667,0.2888888888888889,533.24
2018-11-22 0:00,25,124.88666666666667,0.65,142.82383333333334
2018-11-23 0:00,25,178.3177777777778,0.2888888888888889,298.8164444444444
2018-11-24 0:00,19,120.61833333333334,0.3333333333333333,255.06816666666668
2018-11-26 0:00,31,70.58,0.3857142857142857,151.3715714285714
2018-11-27 0:00,43,83.37846153846155,0.4,128.14930769230767
2018-11-28 0:00,41,170.72,0.47500000000000003,280.34975000000003
2018-11-29 0:00,37,116.91900000000001,0.33,258.4051
2018-11-30 0:00,44,145.88272727272727,0.32727272727272727,318.43699999999995
2018-12-01 0:00,32,267.702,0.48,942.1964
2018-12-03 0:00,53,249.04642857142855,0.4214285714285714,536.7827857142858
2018-12-04 0:00,41,114.95818181818181,0.43636363636363634,150.28736363636364
2018-12-05 0:00,29,122.64875,0.3,182.66299999999998
2018-12-06 0:00,9,135.34,0.35,99.6835
2018-12-07 0:00,16,142.505,0.44999999999999996,82.10983333333333
2018-12-08 0:00,2,169.35,0.2,187.94
2018-12-09 0:00,4,172.62,0.0,687.15
2018-12-10 0:00,17,197.93166666666664,0.20000000000000004,367.6421666666667
2018-12-11 0:00,49,76.88307692307693,0.4076923076923077,99.26430769230768
2018-12-12 0:00,20,125.96428571428571,0.39999999999999997,224.50500000000002
2018-12-13 0:00,9,159.11499999999998,0.275,156.36599999999999
2018-12-14 0:00,26,72.5957142857143,0.41428571428571426,127.08914285714286
2018-12-15 0:00,17,72.536,0.4600000000000001,96.714
2018-12-16 0:00,4,296.31,0.35,633.492
2018-12-17 0:00,19,179.07999999999998,0.4,181.203
2018-12-18 0:00,26,102.505,0.2875,197.327125
2018-12-19 0:00,19,231.095,0.31666666666666665,451.4285
2018-12-20 0:00,21,123.05999999999999,0.24285714285714285,170.20371428571428
2018-12-21 0:00,20,157.75666666666666,0.43333333333333335,280.57233333333335
2018-12-22 0:00,25,159.28199999999998,0.45999999999999996,317.2426
2018-12-23 0:00,2,98.06,0.3,-48.326
2018-12-24 0:00,33,193.504,0.54,266.9762
2018-12-25 0:00,58,113.31428571428572,0.3,280.1225714285714
2018-12-26 0:00,43,239.8227272727273,0.5,564.8833636363636
2018-12-27 0:00,31,201.697,0.25,344.5942
2018-12-28 0:00,25,187.155,0.5375,203.18062500000002
2018-12-30 0:00,3,168.84,0.0,484.35
2018-12-31 0:00,20,115.50999999999999,0.3833333333333333,156.50516666666667
2019-01-01 0:00,24,158.615,0.48333333333333334,455.39450000000005
2019-01-02 0:00,18,181.58749999999998,0.575,192.233
2019-01-03 0:00,14,143.37,0.15000000000000002,844.0795
2019-01-04 0:00,29,129.14000000000001,0.4,234.23514285714285
2019-01-05 0:00,20,288.9225,0.3,683.564
2019-01-07 0:00,22,243.2657142857143,0.4428571428571429,699.4708571428572
2019-01-08 0:00,5,425.895,0.0,1006.9495000000001
2019-01-09 0:00,13,123.16499999999999,0.325,340.1715
2019-01-10 0:00,16,57.346666666666664,0.3666666666666667,354.6103333333333
2019-01-11 0:00,37,149.69500000000002,0.13333333333333333,434.0496666666667
2019-01-12 0:00,15,281.025,0.4,1237.9845
2019-01-14 0:00,12,116.53666666666668,0.6666666666666666,107.452
2019-01-15 0:00,11,162.2025,0.6,152.7345
2019-01-16 0:00,18,140.304,0.4,212.7042
2019-01-17 0:00,10,203.89,0.4666666666666666,376.405
2019-01-18 0:00,29,111.86749999999999,0.4875,144.902375
2019-01-19 0:00,13,146.28333333333333,0.13333333333333333,627.5790000000001
2019-01-20 0:00,7,106.125,0.15,523.0210000000001
2019-01-21 0:00,13,453.64333333333326,0.26666666666666666,1714.734333333333
2019-01-22 0:00,20,151.13000000000002,0.5428571428571428,166.92442857142856
2019-01-23 0:00,14,181.82750000000001,0.5,47.171
2019-01-24 0:00,2,454.71,0.3,599.184
2019-01-25 0:00,28,153.76444444444442,0.30000000000000004,523.4792222222222
2019-01-26 0:00,3,43.86,0.2,97.824
2019-01-27 0:00,4,129.72,0.4,291.812
2019-01-28 0:00,13,275.41,0.39999999999999997,673.0360000000001
2019-01-29 0:00,20,144.294,0.54,223.0504
2019-01-30 0:00,14,144.7,0.2,353.3755
2019-01-31 0:00,4,542.595,0.35,485.6575
2019-02-01 0:00,8,179.9666666666667,0.3333333333333333,277.66966666666667
2019-02-02 0:00,10,185.03333333333333,0.39999999999999997,161.70966666666666
2019-02-03 0:00,4,216.6,0.6,239.17
2019-02-04 0:00,5,92.07666666666667,0.19999999999999998,76.70733333333332
2019-02-05 0:00,36,271.12375,0.3375,982.719875
2019-02-06 0:00,24,135.17111111111112,0.3888888888888889,167.63966666666667
2019-02-07 0:00,29,147.3957142857143,0.4857142857142857,178.56085714285717
2019-02-08 0:00,26,155.58375,0.3625,208.15162500000002
2019-02-09 0:00,10,291.185,0.65,1061.2875
2019-02-10 0:00,6,46.2,0.1,116.32999999999998
2019-02-11 0:00,15,188.97,0.45,395.81725000000006
2019-02-12 0:00,25,117.18857142857142,0.5285714285714286,167.64742857142855
2019-02-13 0:00,6,237.92999999999998,0.5,290.4
2019-02-14 0:00,9,131.935,0.25,279.938
2019-02-15 0:00,16,56.86666666666667,0.48333333333333334,71.08783333333334
2019-02-16 0:00,25,140.75571428571428,0.41428571428571426,280.0357142857143
2019-02-18 0:00,17,323.7075,0.55,723.8035
2019-02-19 0:00,11,35.72,0.5333333333333333,-22.69333333333333
2019-02-20 0:00,20,71.826,0.5599999999999999,136.448
2019-02-21 0:00,12,268.16499999999996,0.25,652.6999999999999
2019-02-22 0:00,14,76.38857142857144,0.5857142857142856,56.962857142857146
2019-02-23 0:00,2,50.31,0.0,63.54
