Order Date,Sales,Quantity,Discount,Profit,Year,Month
2019-04-19 0:00,122.99,4,0.4,275.416,2019,4
2019-04-20 0:00,72,2,0.3,19.55,2019,4
2019-04-20 0:00,310,3,0.5,416.32,2019,4
2019-04-22 0:00,303.68,2,0.4,354.806,2019,4
2019-04-22 0:00,151.98,4,0.5,217.83,2019,4
2019-04-22 0:00,43.86,2,0.2,67.096,2019,4
2019-04-23 0:00,424.21,6,0.3,1765.862,2019,4
2019-04-23 0:00,10.52,3,0.1,15.844,2019,4
2019-04-23 0:00,459,2,0.5,439.98,2019,4
2019-04-23 0:00,5.89,5,0.3,18.825,2019,4
2019-04-23 0:00,43.31,2,0.1,70.418,2019,4
2019-04-24 0:00,28.53,6,0.4,76.888,2019,4
2019-04-24 0:00,53.91,4,0,170.01,2019,4
2019-04-24 0:00,18.99,5,0.1,73.385,2019,4
2019-04-25 0:00,276.2,6,0.1,1367.71,2019,4
2019-04-25 0:00,143.16,3,0.6,116.862,2019,4
2019-04-26 0:00,438.15,3,0.1,1153.055,2019,4
2019-04-26 0:00,274.74,9,0.4,1479.809,2019,4
2019-04-26 0:00,437.61,1,0.7,111.323,2019,4
2019-04-26 0:00,137.16,1,0.8,19.152,2019,4
2019-04-26 0:00,363.75,3,0.5,455.195,2019,4
2019-04-27 0:00,160.98,3,0.3,333.148,2019,4
2019-04-27 0:00,414.27,3,0.6,464.864,2019,4
2019-04-29 0:00,37.93,2,0.2,57.279,2019,4
2019-04-29 0:00,51.69,6,0.1,266.156,2019,4
2019-04-29 0:00,528.9,2,0.4,618.812,2019,4
2019-04-29 0:00,79.8,4,0,308.49,2019,4
2019-04-29 0:00,35.94,1,0,29.42,2019,4
2019-04-29 0:00,25.98,2,0.4,28.116,2019,4
2019-04-29 0:00,13.38,3,0.2,22.744,2019,4
2019-04-30 0:00,148.44,8,0.1,1063.628,2019,4
2019-04-30 0:00,260.1,3,0.8,145.58,2019,4
2019-04-30 0:00,459.63,7,0.5,1466.155,2019,4
2019-04-30 0:00,42.51,2,0.7,19.996,2019,4
2019-05-01 0:00,43.86,2,0.2,64.528,2019,5
2019-05-01 0:00,15.87,2,0.5,12.01,2019,5
2019-05-01 0:00,43.95,1,0.1,29.375,2019,5
2019-05-01 0:00,89.28,9,0.8,-41.356,2019,5
2019-05-01 0:00,19.98,7,0.4,73.296,2019,5
2019-05-01 0:00,468.9,5,0.7,265.5,2019,5
2019-05-02 0:00,17.62,2,0.7,0.122,2019,5
2019-05-02 0:00,22.17,7,0.8,20.378,2019,5
2019-05-02 0:00,205.9,3,0.1,464.35,2019,5
2019-05-03 0:00,23.85,3,0.5,29.315,2019,5
2019-05-03 0:00,25.98,9,0.4,125.322,2019,5
2019-05-03 0:00,65.26,3,0.8,21.328,2019,5
2019-05-03 0:00,100.38,2,0.4,89.336,2019,5
2019-05-03 0:00,130.98,4,0.3,315.944,2019,5
2019-05-03 0:00,42.94,5,0.6,67.23,2019,5
2019-05-03 0:00,107.07,2,0.3,120.248,2019,5
2019-05-03 0:00,112.8,2,0.7,45.527,2019,5
2019-05-03 0:00,6.28,2,0.8,1.452,2019,5
2019-05-04 0:00,32.48,2,0.5,21.36,2019,5
2019-05-04 0:00,170.34,1,0.6,48.906,2019,5
2019-05-04 0:00,69.57,2,0,130.29,2019,5
2019-05-04 0:00,25.14,4,0,77.07,2019,5
2019-05-04 0:00,50.31,9,0.1,378.171,2019,5
2019-05-04 0:00,309.12,7,0.7,389.903,2019,5
2019-05-06 0:00,44.43,2,0.7,22.738,2019,5
2019-05-06 0:00,124.49,3,0.2,297.276,2019,5
2019-05-06 0:00,334.17,2,0,638.89,2019,5
2019-05-07 0:00,100.14,9,0,644.44,2019,5
2019-05-07 0:00,81.42,2,0.8,31.218,2019,5
2019-05-07 0:00,9.77,7,0.1,59.161,2019,5
2019-05-07 0:00,10.4,4,0.8,1.95,2019,5
2019-05-07 0:00,88.58,14,0.4,645.878,2019,5
2019-05-07 0:00,172.62,4,0.6,207.282,2019,5
2019-05-08 0:00,25.14,6,0.7,43.362,2019,5
2019-05-08 0:00,389.79,2,0.4,465.838,2019,5
2019-05-08 0:00,469.92,2,0.7,277.122,2019,5
2019-05-08 0:00,137.16,2,0.4,108.482,2019,5
2019-05-08 0:00,47.34,1,0.7,10.792,2019,5
2019-05-08 0:00,7.96,8,0.2,46.814,2019,5
2019-05-08 0:00,95.6,4,0.5,91.443,2019,5
2019-05-08 0:00,143.97,1,0,127.73,2019,5
2019-05-08 0:00,122.99,4,0.4,258.546,2019,5
2019-05-08 0:00,47.01,2,0.1,79.328,2019,5
2019-05-08 0:00,162.03,2,0.5,136.81,2019,5
2019-05-08 0:00,23.4,5,0.1,100.75,2019,5
2019-05-08 0:00,366.84,1,0.7,97.272,2019,5
2019-05-09 0:00,111.18,2,0.4,121.986,2019,5
2019-05-09 0:00,270.99,1,0.3,184.003,2019,5
2019-05-09 0:00,105.98,2,0.2,149.278,2019,5
2019-05-09 0:00,126.51,3,0.8,12.066,2019,5
2019-05-09 0:00,143.16,6,0,715.76,2019,5
2019-05-10 0:00,113.46,1,0.3,53.904,2019,5
2019-05-10 0:00,122.52,5,0.5,253.29,2019,5
2019-05-10 0:00,17.1,8,0.8,1.46,2019,5
2019-05-10 0:00,166.14,5,0.3,533.49,2019,5
2019-05-10 0:00,161.22,9,0.7,335.084,2019,5
2019-05-11 0:00,290.66,3,0,870.15,2019,5
2019-05-11 0:00,63.39,4,0.8,40.812,2019,5
2019-05-11 0:00,32.3,2,0.3,35.255,2019,5
2019-05-11 0:00,107.48,7,0.3,471.117,2019,5
2019-05-11 0:00,32.52,3,0.2,72.381,2019,5
2019-05-13 0:00,49.44,9,0.3,304.485,2019,5
2019-05-13 0:00,88.2,1,0.1,68.47,2019,5
2019-05-13 0:00,3.34,3,0.3,6.234,2019,5
2019-05-13 0:00,438.15,2,0.5,424.87,2019,5
2019-05-14 0:00,33.44,2,0.7,9.894,2019,5
2019-05-14 0:00,109.64,3,0.3,224.864,2019,5
2019-05-14 0:00,94.2,6,0.6,168.71,2019,5
2019-05-14 0:00,132.48,4,0.7,117.946,2019,5
2019-05-14 0:00,33.44,3,0.1,85.535,2019,5
2019-05-14 0:00,33.48,1,0,31.622,2019,5
2019-05-14 0:00,97.89,3,0.8,38.904,2019,5
2019-05-14 0:00,465,3,0.8,114.86,2019,5
2019-05-14 0:00,109.89,3,0.3,187.629,2019,5
2019-05-15 0:00,99.23,1,0.4,56.258,2019,5
2019-05-15 0:00,53.01,1,0.2,31.058,2019,5
2019-05-15 0:00,146.82,7,0.5,506.49,2019,5
2019-05-15 0:00,31.5,7,0.8,41.745,2019,5
2019-05-15 0:00,47.4,2,0.2,73.748,2019,5
2019-05-15 0:00,22.26,3,0.5,23.12,2019,5
2019-05-15 0:00,50.31,6,0.4,156.496,2019,5
2019-05-15 0:00,64.11,2,0.8,16.464,2019,5
2019-05-16 0:00,249.57,2,0.2,391.592,2019,5
2019-05-16 0:00,266.37,7,0.6,741.736,2019,5
2019-05-16 0:00,528.9,3,0.2,1172.62,2019,5
2019-05-16 0:00,115.96,5,0.7,45.65,2019,5
2019-05-16 0:00,55.44,6,0,258.34,2019,5
2019-05-16 0:00,438.15,2,0.3,542.2,2019,5
2019-05-16 0:00,313.28,2,0.3,373.914,2019,5
2019-05-16 0:00,122.07,2,0.5,89.53,2019,5
2019-05-16 0:00,161.22,5,0.1,655.46,2019,5
2019-05-16 0:00,124.86,2,0.4,132.352,2019,5
2019-05-17 0:00,53.55,1,0.1,45.945,2019,5
2019-05-17 0:00,88.58,2,0,172.95,2019,5
2019-05-17 0:00,70.71,4,0,237.78,2019,5
2019-05-17 0:00,31.56,3,0.3,58.756,2019,5
2019-05-17 0:00,37.72,3,0.4,47.326,2019,5
2019-05-17 0:00,199.26,2,0.4,194.582,2019,5
2019-05-17 0:00,17.55,8,0.3,86.21,2019,5
2019-05-17 0:00,22.32,3,0.1,55.584,2019,5
2019-05-17 0:00,168.84,5,0,655.12,2019,5
2019-05-17 0:00,59.82,2,0.7,22.932,2019,5
2019-05-17 0:00,37.02,3,0.1,96.56,2019,5
2019-05-17 0:00,123.42,2,0.3,160.498,2019,5
2019-05-17 0:00,11.64,7,0.3,40.024,2019,5
2019-05-17 0:00,17.61,3,0.5,22.525,2019,5
2019-05-18 0:00,143.79,3,0.5,187.755,2019,5
2019-05-18 0:00,43.31,4,0.2,123.402,2019,5
2019-05-20 0:00,57.39,3,0.5,84.695,2019,5
2019-05-20 0:00,320.98,2,0.2,480.338,2019,5
2019-05-20 0:00,99.56,3,0.3,199.996,2019,5
2019-05-20 0:00,4.97,8,0.1,34.434,2019,5
2019-05-20 0:00,28.48,3,0.6,28.373,2019,5
2019-05-20 0:00,34.6,2,0,67.457,2019,5
2019-05-20 0:00,8.98,4,0.7,8.316,2019,5
2019-05-21 0:00,48.21,5,0.2,152.39,2019,5
2019-05-21 0:00,82.34,6,0.1,442.026,2019,5
2019-05-21 0:00,146.76,1,0.3,85.002,2019,5
2019-05-21 0:00,209.84,5,0.7,259.67,2019,5
2019-05-21 0:00,72,2,0.8,-8.31,2019,5
2019-05-21 0:00,137.16,1,0.7,35.188,2019,5
2019-05-22 0:00,415.2,1,0.4,241.46,2019,5
2019-05-22 0:00,43.53,4,0.1,152.598,2019,5
2019-05-22 0:00,116.31,6,0.7,197.888,2019,5
2019-05-22 0:00,78.99,4,0.3,137.692,2019,5
2019-05-22 0:00,122.04,2,0.2,185.694,2019,5
2019-05-22 0:00,58.83,2,0.1,99.854,2019,5
2019-05-22 0:00,413.1,2,0.2,579.68,2019,5
2019-05-23 0:00,124.49,2,0.7,65.784,2019,5
2019-05-23 0:00,82.23,3,0.6,97.416,2019,5
2019-05-23 0:00,291.74,2,0.7,49.144,2019,5
2019-05-23 0:00,14.78,4,0,45.403,2019,5
2019-05-23 0:00,149.34,4,0.2,445.648,2019,5
2019-05-23 0:00,25.2,1,0.5,10.92,2019,5
2019-05-24 0:00,36.76,4,0.6,19.535,2019,5
2019-05-24 0:00,129,3,0,312.71,2019,5
2019-05-24 0:00,143.97,2,0,279.53,2019,5
2019-05-24 0:00,59.82,3,0.5,74.3,2019,5
2019-05-24 0:00,176.43,7,0.7,317.093,2019,5
2019-05-24 0:00,460.2,6,0.6,895.1,2019,5
2019-05-24 0:00,12.35,3,0.1,30.965,2019,5
2019-05-25 0:00,413.28,4,0.3,1143.714,2019,5
2019-05-25 0:00,170.19,7,0.1,1051.807,2019,5
2019-05-26 0:00,6.24,4,0.4,12.436,2019,5
2019-05-27 0:00,110.98,5,0.4,328.48,2019,5
2019-05-27 0:00,100.98,6,0.1,537.112,2019,5
2019-05-27 0:00,8.98,3,0.8,2.778,2019,5
2019-05-27 0:00,392.31,3,0.2,835.404,2019,5
2019-05-27 0:00,171.51,3,0.4,306.008,2019,5
2019-05-27 0:00,13.79,3,0.8,4.724,2019,5
2019-05-27 0:00,25.35,4,0.6,22.13,2019,5
2019-05-28 0:00,6.98,2,0.2,8.928,2019,5
2019-05-28 0:00,533.61,2,0.1,945.998,2019,5
2019-05-28 0:00,20.98,3,0,61.689,2019,5
2019-05-28 0:00,68.31,3,0.1,175.927,2019,5
2019-05-28 0:00,700.98,5,0.5,1369.1,2019,5
2019-05-28 0:00,531.18,5,0.1,2242.04,2019,5
2019-05-28 0:00,16.8,3,0,32.681,2019,5
2019-05-29 0:00,142.44,2,0.7,63.804,2019,5
2019-05-29 0:00,33.44,2,0,65.237,2019,5
2019-05-29 0:00,465,5,0.3,1593.904,2019,5
2019-05-29 0:00,88.2,3,0.3,169.8,2019,5
2019-05-29 0:00,113.62,4,0.5,149.107,2019,5
2019-05-29 0:00,60.98,8,0,459.16,2019,5
2019-05-29 0:00,87.08,3,0.7,45.872,2019,5
2019-05-30 0:00,133.68,2,0.7,69.818,2019,5
2019-05-30 0:00,143.37,1,0.6,53.649,2019,5
2019-05-30 0:00,412.14,2,0.3,463.696,2019,5
2019-05-30 0:00,18.65,3,0.8,7.16,2019,5
2019-05-31 0:00,227.55,10,0.2,1697.06,2019,5
2019-05-31 0:00,460.2,2,0.6,261.95,2019,5
2019-05-31 0:00,870.24,4,0.4,2085.916,2019,5
2019-05-31 0:00,17.46,1,0.5,5.49,2019,5
2019-05-31 0:00,20.98,8,0.5,74.6,2019,5
2019-05-31 0:00,83.56,4,0,320.274,2019,5
2019-05-31 0:00,9.48,5,0.4,24.87,2019,5
2019-05-31 0:00,363.78,4,0,950.56,2019,5
2019-05-31 0:00,460.2,4,0.8,257.73,2019,5
2019-06-01 0:00,343.84,3,0.7,181.066,2019,6
2019-06-01 0:00,90.99,3,0.5,125.425,2019,6
2019-06-01 0:00,26.72,3,0.1,69.734,2019,6
2019-06-01 0:00,45.03,4,0,165.58,2019,6
2019-06-01 0:00,440.67,2,0.1,741.466,2019,6
2019-06-01 0:00,14.88,4,0.4,30.974,2019,6
2019-06-03 0:00,44.01,2,0.6,31.388,2019,6
2019-06-03 0:00,50.37,1,0.3,-56.061,2019,6
2019-06-03 0:00,387.09,4,0.6,520.754,2019,6
2019-06-03 0:00,132.48,1,0.2,91.694,2019,6
2019-06-03 0:00,47.19,2,0.6,29.272,2019,6
2019-06-03 0:00,151.98,6,0.1,776.632,2019,6
2019-06-03 0:00,58.17,2,0.4,19.704,2019,6
2019-06-03 0:00,51.9,1,0.4,27.35,2019,6
2019-06-04 0:00,99.1,3,0.6,94.222,2019,6
2019-06-04 0:00,44.43,2,0.7,21.308,2019,6
2019-06-04 0:00,20.07,3,0.7,14.703,2019,6
2019-06-04 0:00,18.93,2,0.5,11.29,2019,6
2019-06-04 0:00,72.4,3,0.7,34.54,2019,6
2019-06-04 0:00,64.11,3,0.1,165.148,2019,6
2019-06-04 0:00,40.98,3,0.1,81.036,2019,6
2019-06-04 0:00,17.61,1,0,15.77,2019,6
2019-06-04 0:00,18.69,3,0.3,35.799,2019,6
2019-06-04 0:00,99.56,6,0.2,434.436,2019,6
2019-06-04 0:00,94.2,5,0.4,256.21,2019,6
2019-06-04 0:00,82.28,5,0.4,225.959,2019,6
2019-06-05 0:00,144.72,1,0.3,91.084,2019,6
2019-06-05 0:00,209.84,5,0.2,794.77,2019,6
2019-06-05 0:00,170.98,1,0.4,81.538,2019,6
2019-06-05 0:00,15.28,4,0.6,14.338,2019,6
2019-06-05 0:00,3.37,3,0.1,7.359,2019,6
2019-06-05 0:00,166.68,1,0.2,117.174,2019,6
2019-06-05 0:00,124.11,2,0.4,140.202,2019,6
2019-06-05 0:00,9.74,3,0.4,16.682,2019,6
2019-06-05 0:00,50.37,8,0.5,160.24,2019,6
2019-06-05 0:00,70.89,5,0.3,223.725,2019,6
2019-06-05 0:00,72.34,6,0.6,146.631,2019,6
2019-06-05 0:00,32.62,2,0.2,50.105,2019,6
2019-06-05 0:00,142.8,1,0.5,63.47,2019,6
2019-06-06 0:00,459.39,2,0,853.7,2019,6
2019-06-06 0:00,83.72,2,0,126.916,2019,6
2019-06-06 0:00,84.48,3,0.1,214.17,2019,6
2019-06-06 0:00,143.79,1,0.7,34.137,2019,6
2019-06-06 0:00,132.48,2,0.4,106.356,2019,6
2019-06-06 0:00,273.84,3,0.4,429.236,2019,6
2019-06-06 0:00,18.99,1,0.3,9.083,2019,6
2019-06-06 0:00,57.39,7,0.2,263.994,2019,6
2019-06-06 0:00,11.74,6,0.4,35.243,2019,6
2019-06-07 0:00,467.43,1,0.8,90.943,2019,6
2019-06-07 0:00,471.18,7,0.1,2379.074,2019,6
2019-06-07 0:00,15.84,3,0.2,29.098,2019,6
2019-06-07 0:00,194.3,3,0.8,60.57,2019,6
2019-06-07 0:00,51.65,2,0.3,65.9,2019,6
2019-06-07 0:00,182.37,2,0.7,87.452,2019,6
2019-06-08 0:00,137.4,4,0.5,261,2019,6
2019-06-08 0:00,148.92,1,0.7,30.546,2019,6
2019-06-08 0:00,45.09,2,0.6,30.182,2019,6
2019-06-08 0:00,337.17,5,0.5,738.555,2019,6
2019-06-08 0:00,73.26,9,0,610.133,2019,6
2019-06-08 0:00,108.66,1,0.1,84.604,2019,6
2019-06-08 0:00,337.17,5,0.6,526.72,2019,6
2019-06-08 0:00,20.08,4,0,65.636,2019,6
2019-06-08 0:00,50.16,12,0.1,513.478,2019,6
2019-06-08 0:00,475.86,2,0.2,462.256,2019,6
2019-06-09 0:00,97.89,3,0.7,76.601,2019,6
2019-06-09 0:00,17.55,1,0.3,10.855,2019,6
2019-06-10 0:00,362.85,2,0.1,611.9,2019,6
2019-06-10 0:00,171.87,3,0.7,105.823,2019,6
2019-06-10 0:00,413.1,4,0.4,989.84,2019,6
2019-06-10 0:00,56.34,1,0.3,36.878,2019,6
2019-06-10 0:00,84.72,1,0,55.76,2019,6
2019-06-10 0:00,33.68,3,0.7,13.982,2019,6
2019-06-10 0:00,117.46,4,0.7,99.896,2019,6
2019-06-10 0:00,415.2,1,0.5,169.05,2019,6
2019-06-10 0:00,121.05,1,0.3,76.565,2019,6
2019-06-10 0:00,56.34,4,0.7,42.478,2019,6
2019-06-10 0:00,460.44,3,0.5,287.51,2019,6
2019-06-10 0:00,50.98,3,0.7,32.942,2019,6
2019-06-10 0:00,230.98,3,0.2,523.942,2019,6
2019-06-11 0:00,63.64,2,0.8,6.303,2019,6
2019-06-11 0:00,306.8,4,0.4,733.74,2019,6
2019-06-11 0:00,317.4,4,0.4,718.59,2019,6
2019-06-11 0:00,196.74,3,0,583.25,2019,6
2019-06-11 0:00,859.05,5,0.8,856.81,2019,6
2019-06-11 0:00,137.4,1,0.8,23.12,2019,6
2019-06-11 0:00,475.86,9,0.6,1257.386,2019,6
2019-06-11 0:00,417.4,4,0.7,434.95,2019,6
2019-06-11 0:00,110.04,3,0.1,274.008,2019,6
2019-06-11 0:00,243.94,2,0.8,-1.627,2019,6
2019-06-11 0:00,46.38,9,0,345.488,2019,6
2019-06-12 0:00,376.13,3,0.2,882.292,2019,6
2019-06-12 0:00,25.2,2,0.2,23.14,2019,6
2019-06-12 0:00,274.74,1,0.1,239.756,2019,6
2019-06-12 0:00,196.74,3,0.7,162.796,2019,6
2019-06-12 0:00,4.48,7,0.4,18.236,2019,6
2019-06-12 0:00,168.81,1,0.8,13.942,2019,6
2019-06-12 0:00,469.29,1,0,437.17,2019,6
2019-06-12 0:00,42.51,2,0.1,71.978,2019,6
2019-06-12 0:00,20.07,9,0.5,75.375,2019,6
2019-06-12 0:00,85.46,2,0.2,122.381,2019,6
2019-06-12 0:00,107.07,2,0.5,99.02,2019,6
2019-06-12 0:00,68.07,2,0.8,23.228,2019,6
2019-06-12 0:00,42.57,2,0.1,68.376,2019,6
2019-06-12 0:00,166.95,2,0.1,242.09,2019,6
2019-06-12 0:00,47.4,3,0.5,62.04,2019,6
2019-06-12 0:00,121.05,2,0.3,134.94,2019,6
2019-06-12 0:00,32.96,4,0.2,92.953,2019,6
2019-06-13 0:00,69.57,4,0.4,147.078,2019,6
2019-06-13 0:00,535.08,2,0.3,668.132,2019,6
2019-06-13 0:00,50.22,6,0.6,104.888,2019,6
2019-06-13 0:00,8.73,2,0.7,-14.832,2019,6
2019-06-13 0:00,15.68,3,0.1,36.856,2019,6
2019-06-13 0:00,387.09,3,0.7,277.371,2019,6
2019-06-13 0:00,50.01,3,0.1,90.247,2019,6
2019-06-13 0:00,270.98,2,0.8,95.892,2019,6
2019-06-13 0:00,52.98,2,0.7,6.448,2019,6
2019-06-13 0:00,182.61,2,0.7,90.366,2019,6
2019-06-13 0:00,170.19,3,0.3,305.159,2019,6
2019-06-13 0:00,50.37,2,0.8,11.458,2019,6
2019-06-13 0:00,64.11,2,0.4,73.162,2019,6
2019-06-13 0:00,51.9,6,0.8,42.86,2019,6
2019-06-13 0:00,122.07,2,0.8,33.488,2019,6
2019-06-14 0:00,132.84,4,0.2,385.074,2019,6
2019-06-14 0:00,495.99,1,0.2,390.202,2019,6
2019-06-14 0:00,50.37,3,0.8,29.152,2019,6
2019-06-14 0:00,18.69,1,0.1,11.201,2019,6
2019-06-14 0:00,115.86,3,0.1,262.532,2019,6
2019-06-14 0:00,133.92,4,0.7,122.024,2019,6
2019-06-14 0:00,68.31,2,0.1,114.738,2019,6
2019-06-14 0:00,53.2,3,0.6,53.224,2019,6
2019-06-14 0:00,33.48,2,0.3,41.942,2019,6
2019-06-14 0:00,440.67,3,0.2,974.578,2019,6
2019-06-14 0:00,133.92,6,0.5,349.24,2019,6
2019-06-14 0:00,143.4,8,0.6,314.61,2019,6
2019-06-14 0:00,40.92,1,0.2,28.166,2019,6
2019-06-15 0:00,230.98,7,0.3,1119.752,2019,6
2019-06-15 0:00,59.82,1,0.4,31.432,2019,6
2019-06-15 0:00,99.56,8,0.3,552.266,2019,6
2019-06-15 0:00,159.31,7,0.1,971.773,2019,6
2019-06-15 0:00,122.97,3,0,363.5,2019,6
2019-06-15 0:00,106.92,2,0.5,72.178,2019,6
2019-06-15 0:00,2.91,3,0.4,4.118,2019,6
2019-06-15 0:00,280.98,2,0.8,92.082,2019,6
2019-06-17 0:00,31.5,6,0.2,123.3,2019,6
2019-06-17 0:00,107.07,4,0.1,383.902,2019,6
2019-06-17 0:00,61.62,3,0,179.803,2019,6
2019-06-17 0:00,58.02,1,0.6,18.578,2019,6
2019-06-17 0:00,141.45,3,0,419.668,2019,6
2019-06-17 0:00,164.46,2,0.5,160.75,2019,6
2019-06-17 0:00,69.57,6,0.6,160.798,2019,6
2019-06-17 0:00,196.74,1,0.1,152.226,2019,6
2019-06-17 0:00,170.7,2,0.2,240.96,2019,6
2019-06-17 0:00,460.2,3,0.5,444.47,2019,6
2019-06-18 0:00,18.93,3,0,55.7,2019,6
2019-06-18 0:00,150.98,4,0.3,412.654,2019,6
2019-06-18 0:00,133.11,2,0.4,157.852,2019,6
2019-06-18 0:00,111.18,2,0.6,86.794,2019,6
2019-06-18 0:00,140.98,2,0.3,192.012,2019,6
2019-06-18 0:00,44.01,6,0,225.33,2019,6
2019-06-18 0:00,88.32,7,0.6,-81.244,2019,6
2019-06-18 0:00,332.55,2,0.4,367.5,2019,6
2019-06-18 0:00,110.98,3,0.2,207.652,2019,6
2019-06-18 0:00,70.98,5,0.1,253.69,2019,6
2019-06-18 0:00,166.68,1,0,118.74,2019,6
2019-06-18 0:00,145.89,2,0.1,245.382,2019,6
2019-06-18 0:00,209.37,3,0.8,85.942,2019,6
2019-06-19 0:00,872.67,1,0.3,532.979,2019,6
2019-06-19 0:00,53.04,3,0.5,43.37,2019,6
2019-06-19 0:00,25.2,5,0.6,35.61,2019,6
2019-06-19 0:00,17.1,2,0.2,12.171,2019,6
2019-06-19 0:00,459,4,0.3,1277.51,2019,6
2019-06-19 0:00,318.09,1,0.8,7.238,2019,6
2019-06-19 0:00,99.32,2,0.3,116.578,2019,6
2019-06-21 0:00,100.98,2,0.1,140.584,2019,6
2019-06-21 0:00,449.58,2,0.5,428.995,2019,6
2019-06-21 0:00,168.81,3,0.4,246.328,2019,6
2019-06-21 0:00,59.19,5,0.2,229.11,2019,6
2019-06-21 0:00,388.98,2,0.7,229.498,2019,6
2019-06-21 0:00,479.31,6,0.8,573.442,2019,6
2019-06-21 0:00,25.29,1,0.6,-6.024,2019,6
2019-06-21 0:00,24.99,2,0.2,32.294,2019,6
2019-06-21 0:00,54.28,3,0.4,80.046,2019,6
2019-06-21 0:00,19.23,3,0.4,27.904,2019,6
2019-06-21 0:00,16.02,2,0.8,4.288,2019,6
2019-06-21 0:00,59.19,2,0,114.08,2019,6
2019-06-22 0:00,471.18,1,0.1,404.472,2019,6
2019-06-22 0:00,220.98,2,0.6,128.604,2019,6
2019-06-22 0:00,435.99,1,0.3,293.293,2019,6
2019-06-22 0:00,124.41,2,0.2,173.586,2019,6
2019-06-23 0:00,170.43,3,0.7,113.577,2019,6
2019-06-24 0:00,459.63,5,0.4,1212.85,2019,6
2019-06-24 0:00,317.24,4,0.2,913.768,2019,6
2019-06-24 0:00,179.04,2,0.7,103.984,2019,6
2019-06-24 0:00,98.96,5,0.1,434.48,2019,6
2019-06-24 0:00,459,6,0.4,1650.65,2019,6
2019-06-24 0:00,50.22,5,0.5,112.43,2019,6
2019-06-24 0:00,131.4,3,0.6,120.384,2019,6
2019-06-25 0:00,166.14,3,0.5,200.17,2019,6
2019-06-25 0:00,113.28,3,0.8,63.398,2019,6
2019-06-25 0:00,454.71,5,0.6,890.17,2019,6
2019-06-25 0:00,84.72,2,0.4,61.594,2019,6
2019-06-25 0:00,85.71,2,0.3,108.364,2019,6
2019-06-25 0:00,362.4,2,0.3,301.81,2019,6
2019-06-25 0:00,48.78,3,0.4,70.814,2019,6
2019-06-25 0:00,362.4,5,0.6,597.76,2019,6
2019-06-25 0:00,37.56,2,0.2,46.012,2019,6
2019-06-25 0:00,109.74,4,0.3,283.092,2019,6
2019-06-25 0:00,267.09,4,0.2,703.858,2019,6
2019-06-25 0:00,91.71,2,0.8,33.634,2019,6
2019-06-25 0:00,151.5,2,0.4,143.16,2019,6
2019-06-26 0:00,22.26,3,0.6,19.722,2019,6
2019-06-26 0:00,494.52,4,0.3,1378.884,2019,6
2019-06-26 0:00,142.8,6,0,844.226,2019,6
2019-06-26 0:00,47.19,3,0,113.32,2019,6
2019-06-26 0:00,355.2,3,0.6,276.378,2019,6
2019-06-26 0:00,122.94,4,0.2,341.808,2019,6
2019-06-26 0:00,17.55,6,0,83.18,2019,6
2019-06-26 0:00,73.36,3,0.7,58.59,2019,6
2019-06-26 0:00,48.78,2,0.2,71.698,2019,6
2019-06-26 0:00,18.84,6,0.4,59.584,2019,6
2019-06-26 0:00,30.1,6,0.6,55.388,2019,6
2019-06-26 0:00,99.64,2,0.1,154.816,2019,6
2019-06-26 0:00,34.6,9,0.1,271.856,2019,6
2019-06-26 0:00,495.99,1,0.4,268.764,2019,6
2019-06-26 0:00,60.89,2,0.7,28.664,2019,6
2019-06-26 0:00,40.89,2,0,77.39,2019,6
2019-06-26 0:00,48.45,5,0.4,109.05,2019,6
2019-06-27 0:00,37.56,2,0,72.47,2019,6
2019-06-27 0:00,38.68,12,0.7,102.216,2019,6
2019-06-27 0:00,7.38,3,0.5,9.19,2019,6
2019-06-27 0:00,412.68,6,0.4,1469.148,2019,6
2019-06-27 0:00,465,2,0.6,356.94,2019,6
2019-06-27 0:00,50.37,3,0.8,26.242,2019,6
2019-06-27 0:00,196.74,8,0.7,468.906,2019,6
2019-06-27 0:00,97.89,2,0.4,100.518,2019,6
2019-06-27 0:00,110.76,2,0,216.864,2019,6
2019-06-27 0:00,48.87,5,0.3,144.785,2019,6
2019-06-27 0:00,96.44,5,0.4,247.648,2019,6
2019-06-27 0:00,12.58,3,0.4,20.664,2019,6
2019-06-27 0:00,389.79,2,0.4,440.658,2019,6
2019-06-27 0:00,58.02,3,0.5,64.95,2019,6
2019-06-27 0:00,109.64,4,0.5,189.354,2019,6
2019-06-28 0:00,256.98,3,0.4,425.604,2019,6
2019-06-28 0:00,17.62,3,0.5,25.505,2019,6
2019-06-28 0:00,31.52,2,0.5,-2.26,2019,6
2019-06-28 0:00,11.4,3,0.6,-1.45,2019,6
2019-06-28 0:00,149.46,3,0.6,137.452,2019,6
2019-06-28 0:00,149.58,3,0.1,391.336,2019,6
2019-06-28 0:00,54.82,3,0.8,21.742,2019,6
2019-06-28 0:00,43.89,6,0.5,125.26,2019,6
2019-06-28 0:00,20.13,2,0.8,7.122,2019,6
2019-06-28 0:00,10.64,5,0.5,24.016,2019,6
2019-06-29 0:00,60.98,2,0.4,57.956,2019,6
2019-06-29 0:00,108.6,3,0.7,96.09,2019,6
2019-06-29 0:00,520.38,5,0,2510.26,2019,6
2019-06-30 0:00,430.53,6,0.6,993.452,2019,6
